"metric","deployer_count","total_profit_sol","avg_profit_per_deployer","median_profit_per_deployer","total_tokens_created","total_profitable_tokens","profitable_token_rate"
"PER_DEPLOYER",,21.471608443999997,,,8,8,"100.0"
"PER_DEPLOYER",,21.471297647999997,,,11,11,"100.0"
"PER_DEPLOYER",,21.471015874,,,10,10,"100.0"
"PER_DEPLOYER",,21.470437357999998,,,13,13,"100.0"
"PER_DEPLOYER",,21.470108534999998,,,18,23,"127.8"
"PER_DEPLOYER",,21.468254332,,,15,15,"100.0"
"PER_DEPLOYER",,21.467527796000002,,,25,6,"24.0"
"PER_DEPLOYER",,21.467509732,,,14,12,"85.7"
"PER_DEPLOYER",,21.465047577000004,,,20,20,"100.0"
"PER_DEPLOYER",,21.464955302999996,,,10,10,"100.0"
"PER_DEPLOYER",,21.463314176,,,18,35,"194.4"
"PER_DEPLOYER",,21.463256874,,,5,9,"180.0"
"PER_DEPLOYER",,21.463118761,,,11,11,"100.0"
"PER_DEPLOYER",,21.462919119000002,,,13,13,"100.0"
"PER_DEPLOYER",,21.462873328,,,6,7,"116.7"
"PER_DEPLOYER",,21.460401514999997,,,25,34,"136.0"
"PER_DEPLOYER",,21.45940534,,,23,32,"139.1"
"PER_DEPLOYER",,21.459220438000003,,,14,14,"100.0"
"PER_DEPLOYER",,21.458332568,,,11,11,"100.0"
"PER_DEPLOYER",,21.456938324999996,,,11,11,"100.0"
"PER_DEPLOYER",,21.456822388,,,13,13,"100.0"
"PER_DEPLOYER",,21.456368375,,,47,43,"91.5"
"PER_DEPLOYER",,21.456193688000006,,,11,11,"100.0"
"PER_DEPLOYER",,21.455725928000003,,,12,12,"100.0"
"PER_DEPLOYER",,21.455723207000002,,,6,7,"116.7"
"PER_DEPLOYER",,21.455636512999998,,,16,18,"112.5"
"PER_DEPLOYER",,21.451423632999997,,,6,6,"100.0"
"PER_DEPLOYER",,21.450857893,,,25,25,"100.0"
"PER_DEPLOYER",,21.450474678,,,7,8,"114.3"
"PER_DEPLOYER",,21.450161836,,,7,8,"114.3"
"PER_DEPLOYER",,21.448563134,,,8,8,"100.0"
"PER_DEPLOYER",,21.446760878,,,13,15,"115.4"
"PER_DEPLOYER",,21.445947453000002,,,5,5,"100.0"
"PER_DEPLOYER",,21.445216006,,,14,14,"100.0"
"PER_DEPLOYER",,21.443528163,,,11,11,"100.0"
"PER_DEPLOYER",,21.443031477,,,16,19,"118.8"
"PER_DEPLOYER",,21.442580407,,,20,21,"105.0"
"PER_DEPLOYER",,21.441266811,,,10,10,"100.0"
"PER_DEPLOYER",,21.440260973,,,15,31,"206.7"
"PER_DEPLOYER",,21.440023558,,,5,5,"100.0"
"PER_DEPLOYER",,21.439209990000002,,,13,13,"100.0"
"PER_DEPLOYER",,21.437415344,,,5,12,"240.0"
"PER_DEPLOYER",,21.436813494,,,6,4,"66.7"
"PER_DEPLOYER",,21.435986301,,,6,6,"100.0"
"PER_DEPLOYER",,21.435931631999996,,,14,13,"92.9"
"PER_DEPLOYER",,21.435028985000002,,,5,5,"100.0"
"PER_DEPLOYER",,21.434445317999995,,,24,26,"108.3"
"PER_DEPLOYER",,21.434375421,,,7,7,"100.0"
"PER_DEPLOYER",,21.434228941000004,,,24,26,"108.3"
"PER_DEPLOYER",,21.432631823,,,5,5,"100.0"
"PER_DEPLOYER",,21.432247301,,,42,35,"83.3"
"PER_DEPLOYER",,21.429691544,,,6,6,"100.0"
"PER_DEPLOYER",,21.428664974,,,22,23,"104.5"
"PER_DEPLOYER",,21.428095155999998,,,7,7,"100.0"
"PER_DEPLOYER",,21.428069354,,,8,10,"125.0"
"PER_DEPLOYER",,21.426568493,,,5,8,"160.0"
"PER_DEPLOYER",,21.426560252000005,,,15,15,"100.0"
"PER_DEPLOYER",,21.425765579,,,15,17,"113.3"
"PER_DEPLOYER",,21.424065897000002,,,30,32,"106.7"
"PER_DEPLOYER",,21.423931050000004,,,64,48,"75.0"
"PER_DEPLOYER",,21.423526531,,,18,12,"66.7"
"PER_DEPLOYER",,21.422901164000002,,,21,21,"100.0"
"PER_DEPLOYER",,21.422575418999998,,,8,8,"100.0"
"PER_DEPLOYER",,21.421940382000003,,,7,7,"100.0"
"PER_DEPLOYER",,21.421556931,,,7,7,"100.0"
"PER_DEPLOYER",,21.421554882,,,20,20,"100.0"
"PER_DEPLOYER",,21.42125948,,,14,12,"85.7"
"PER_DEPLOYER",,21.421125103,,,18,15,"83.3"
"PER_DEPLOYER",,21.420723184,,,23,23,"100.0"
"PER_DEPLOYER",,21.419600028,,,12,12,"100.0"
"PER_DEPLOYER",,21.418879244999996,,,9,12,"133.3"
"PER_DEPLOYER",,21.418373468,,,22,22,"100.0"
"PER_DEPLOYER",,21.417359454,,,28,24,"85.7"
"PER_DEPLOYER",,21.417105756,,,31,22,"71.0"
"PER_DEPLOYER",,21.416180586000003,,,9,9,"100.0"
"PER_DEPLOYER",,21.414282405,,,18,19,"105.6"
"PER_DEPLOYER",,21.413946978000002,,,6,12,"200.0"
"PER_DEPLOYER",,21.413271188999996,,,20,20,"100.0"
"PER_DEPLOYER",,21.411959255,,,11,11,"100.0"
"PER_DEPLOYER",,21.410994535,,,9,9,"100.0"
"PER_DEPLOYER",,21.410747385000004,,,30,28,"93.3"
"PER_DEPLOYER",,21.408040052000004,,,17,17,"100.0"
"PER_DEPLOYER",,21.408028007,,,25,23,"92.0"
"PER_DEPLOYER",,21.407890935,,,13,13,"100.0"
"PER_DEPLOYER",,21.405927892000005,,,21,23,"109.5"
"PER_DEPLOYER",,21.405724090000007,,,222,12,"5.4"
"PER_DEPLOYER",,21.405600749,,,7,7,"100.0"
"PER_DEPLOYER",,21.405426009000003,,,5,5,"100.0"
"PER_DEPLOYER",,21.404049485999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.404021619999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.403614285999996,,,10,10,"100.0"
"PER_DEPLOYER",,21.403291257,,,15,15,"100.0"
"PER_DEPLOYER",,21.402163438,,,9,8,"88.9"
"PER_DEPLOYER",,21.400598201,,,9,15,"166.7"
"PER_DEPLOYER",,21.400562909,,,19,20,"105.3"
"PER_DEPLOYER",,21.399980181000004,,,10,12,"120.0"
"PER_DEPLOYER",,21.39965849,,,13,13,"100.0"
"PER_DEPLOYER",,21.399275248,,,23,23,"100.0"
"PER_DEPLOYER",,21.399090536000003,,,8,7,"87.5"
"PER_DEPLOYER",,21.39808015,,,8,8,"100.0"
"PER_DEPLOYER",,21.39784214,,,6,6,"100.0"
"PER_DEPLOYER",,21.397302101,,,24,29,"120.8"
"PER_DEPLOYER",,21.397124139000002,,,16,18,"112.5"
"PER_DEPLOYER",,21.396262671000002,,,14,14,"100.0"
"PER_DEPLOYER",,21.396245254999997,,,20,23,"115.0"
"PER_DEPLOYER",,21.395532438000004,,,18,17,"94.4"
"PER_DEPLOYER",,21.395305617,,,24,25,"104.2"
"PER_DEPLOYER",,21.394785538999997,,,14,5,"35.7"
"PER_DEPLOYER",,21.394628269,,,11,15,"136.4"
"PER_DEPLOYER",,21.393309582,,,5,4,"80.0"
"PER_DEPLOYER",,21.393271954,,,19,18,"94.7"
"PER_DEPLOYER",,21.393126425,,,15,19,"126.7"
"PER_DEPLOYER",,21.392720514000004,,,21,17,"81.0"
"PER_DEPLOYER",,21.391466177,,,6,5,"83.3"
"PER_DEPLOYER",,21.389081308999998,,,13,12,"92.3"
"PER_DEPLOYER",,21.38863892,,,13,13,"100.0"
"PER_DEPLOYER",,21.386562270000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.386025656,,,5,5,"100.0"
"PER_DEPLOYER",,21.385588292999998,,,10,14,"140.0"
"PER_DEPLOYER",,21.385420632999995,,,5,5,"100.0"
"PER_DEPLOYER",,21.384672725,,,34,34,"100.0"
"PER_DEPLOYER",,21.383924705000002,,,15,15,"100.0"
"PER_DEPLOYER",,21.383590214999998,,,14,12,"85.7"
"PER_DEPLOYER",,21.381439995,,,15,15,"100.0"
"PER_DEPLOYER",,21.381010636,,,5,5,"100.0"
"PER_DEPLOYER",,21.378757589,,,14,14,"100.0"
"PER_DEPLOYER",,21.378406210000005,,,23,24,"104.3"
"PER_DEPLOYER",,21.377533050000004,,,25,25,"100.0"
"PER_DEPLOYER",,21.376269086,,,21,22,"104.8"
"PER_DEPLOYER",,21.374007734,,,8,7,"87.5"
"PER_DEPLOYER",,21.373919314000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.373611257000004,,,15,13,"86.7"
"PER_DEPLOYER",,21.372436048,,,11,8,"72.7"
"PER_DEPLOYER",,21.371816192,,,32,33,"103.1"
"PER_DEPLOYER",,21.371492445999998,,,7,6,"85.7"
"PER_DEPLOYER",,21.371368921,,,10,16,"160.0"
"PER_DEPLOYER",,21.369940444999997,,,5,5,"100.0"
"PER_DEPLOYER",,21.368961926,,,16,30,"187.5"
"PER_DEPLOYER",,21.368697427000004,,,14,14,"100.0"
"PER_DEPLOYER",,21.368332943000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.368043809,,,14,14,"100.0"
"PER_DEPLOYER",,21.366595066,,,14,14,"100.0"
"PER_DEPLOYER",,21.365829956,,,10,12,"120.0"
"PER_DEPLOYER",,21.364764568999995,,,40,47,"117.5"
"PER_DEPLOYER",,21.363254187000003,,,28,21,"75.0"
"PER_DEPLOYER",,21.36304608,,,11,11,"100.0"
"PER_DEPLOYER",,21.361971651999998,,,14,14,"100.0"
"PER_DEPLOYER",,21.361299482,,,16,14,"87.5"
"PER_DEPLOYER",,21.361275210000002,,,7,6,"85.7"
"PER_DEPLOYER",,21.360446173999996,,,26,26,"100.0"
"PER_DEPLOYER",,21.35694309,,,15,15,"100.0"
"PER_DEPLOYER",,21.356270721,,,11,19,"172.7"
"PER_DEPLOYER",,21.356087221,,,18,23,"127.8"
"PER_DEPLOYER",,21.35485777,,,7,7,"100.0"
"PER_DEPLOYER",,21.354284633000002,,,14,13,"92.9"
"PER_DEPLOYER",,21.354123524000002,,,8,8,"100.0"
"PER_DEPLOYER",,21.353339626999997,,,33,27,"81.8"
"PER_DEPLOYER",,21.352695415,,,14,14,"100.0"
"PER_DEPLOYER",,21.351697558999998,,,6,5,"83.3"
"PER_DEPLOYER",,21.350963135,,,29,29,"100.0"
"PER_DEPLOYER",,21.350946525,,,26,27,"103.8"
"PER_DEPLOYER",,21.350348811000003,,,12,13,"108.3"
"PER_DEPLOYER",,21.350200382,,,11,11,"100.0"
"PER_DEPLOYER",,21.350172689,,,17,18,"105.9"
"PER_DEPLOYER",,21.349095628999997,,,23,23,"100.0"
"PER_DEPLOYER",,21.346697722000002,,,9,9,"100.0"
"PER_DEPLOYER",,21.345700536,,,5,4,"80.0"
"PER_DEPLOYER",,21.344423599000002,,,6,6,"100.0"
"PER_DEPLOYER",,21.343530445,,,22,22,"100.0"
"PER_DEPLOYER",,21.343471899,,,13,14,"107.7"
"PER_DEPLOYER",,21.343324953,,,16,16,"100.0"
"PER_DEPLOYER",,21.342642502,,,15,15,"100.0"
"PER_DEPLOYER",,21.342506950999997,,,21,21,"100.0"
"PER_DEPLOYER",,21.34203891,,,7,8,"114.3"
"PER_DEPLOYER",,21.341885663999996,,,14,19,"135.7"
"PER_DEPLOYER",,21.341788660000002,,,8,8,"100.0"
"PER_DEPLOYER",,21.337471504999996,,,13,21,"161.5"
"PER_DEPLOYER",,21.337046362999995,,,56,51,"91.1"
"PER_DEPLOYER",,21.335480002,,,10,14,"140.0"
"PER_DEPLOYER",,21.334132312999998,,,10,10,"100.0"
"PER_DEPLOYER",,21.333680628999996,,,33,33,"100.0"
"PER_DEPLOYER",,21.333555891000003,,,24,26,"108.3"
"PER_DEPLOYER",,21.332944353000002,,,17,17,"100.0"
"PER_DEPLOYER",,21.332789444,,,87,55,"63.2"
"PER_DEPLOYER",,21.330722756,,,21,21,"100.0"
"PER_DEPLOYER",,21.330649015,,,21,21,"100.0"
"PER_DEPLOYER",,21.330594538,,,7,7,"100.0"
"PER_DEPLOYER",,21.330403133000004,,,6,6,"100.0"
"PER_DEPLOYER",,21.330152812999998,,,16,18,"112.5"
"PER_DEPLOYER",,21.328494210000002,,,15,13,"86.7"
"PER_DEPLOYER",,21.327920664,,,11,11,"100.0"
"PER_DEPLOYER",,21.327860654,,,34,33,"97.1"
"PER_DEPLOYER",,21.327356785000003,,,11,11,"100.0"
"PER_DEPLOYER",,21.32561712,,,14,12,"85.7"
"PER_DEPLOYER",,21.325308326000002,,,27,26,"96.3"
"PER_DEPLOYER",,21.324050945,,,16,16,"100.0"
"PER_DEPLOYER",,21.322820345,,,11,16,"145.5"
"PER_DEPLOYER",,21.321321240999996,,,13,12,"92.3"
"PER_DEPLOYER",,21.319353070000002,,,24,24,"100.0"
"PER_DEPLOYER",,21.318430359,,,12,11,"91.7"
"PER_DEPLOYER",,21.31679116,,,11,11,"100.0"
"PER_DEPLOYER",,21.315783508000003,,,11,11,"100.0"
"PER_DEPLOYER",,21.315646776999998,,,20,21,"105.0"
"PER_DEPLOYER",,21.314961161000003,,,6,6,"100.0"
"PER_DEPLOYER",,21.314778226999998,,,7,6,"85.7"
"PER_DEPLOYER",,21.314088980999998,,,5,5,"100.0"
"PER_DEPLOYER",,21.312943149,,,20,23,"115.0"
"PER_DEPLOYER",,21.312120461999996,,,20,23,"115.0"
"PER_DEPLOYER",,21.311519894,,,13,13,"100.0"
"PER_DEPLOYER",,21.310682770999996,,,7,7,"100.0"
"PER_DEPLOYER",,21.308165090000003,,,7,7,"100.0"
"PER_DEPLOYER",,21.305607613000003,,,19,22,"115.8"
"PER_DEPLOYER",,21.30555975,,,30,30,"100.0"
"PER_DEPLOYER",,21.305075738,,,29,7,"24.1"
"PER_DEPLOYER",,21.304180669,,,28,30,"107.1"
"PER_DEPLOYER",,21.303314975,,,12,12,"100.0"
"PER_DEPLOYER",,21.299008378,,,7,7,"100.0"
"PER_DEPLOYER",,21.297334796999998,,,33,27,"81.8"
"PER_DEPLOYER",,21.297030425,,,18,23,"127.8"
"PER_DEPLOYER",,21.296633464,,,22,21,"95.5"
"PER_DEPLOYER",,21.295854437,,,9,8,"88.9"
"PER_DEPLOYER",,21.29417503,,,14,14,"100.0"
"PER_DEPLOYER",,21.293980721,,,14,14,"100.0"
"PER_DEPLOYER",,21.293665335000004,,,19,19,"100.0"
"PER_DEPLOYER",,21.293515458999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.292781096,,,7,10,"142.9"
"PER_DEPLOYER",,21.292711304999997,,,13,13,"100.0"
"PER_DEPLOYER",,21.291789762999997,,,14,13,"92.9"
"PER_DEPLOYER",,21.290079759,,,6,6,"100.0"
"PER_DEPLOYER",,21.2894058,,,26,28,"107.7"
"PER_DEPLOYER",,21.289062430999998,,,9,9,"100.0"
"PER_DEPLOYER",,21.288512558999997,,,11,11,"100.0"
"PER_DEPLOYER",,21.286919404,,,9,9,"100.0"
"PER_DEPLOYER",,21.286792004,,,11,11,"100.0"
"PER_DEPLOYER",,21.284850256999995,,,20,20,"100.0"
"PER_DEPLOYER",,21.280975236999996,,,19,20,"105.3"
"PER_DEPLOYER",,21.28072361,,,13,14,"107.7"
"PER_DEPLOYER",,21.279668414000003,,,26,33,"126.9"
"PER_DEPLOYER",,21.27873828,,,7,6,"85.7"
"PER_DEPLOYER",,21.278373059,,,13,14,"107.7"
"PER_DEPLOYER",,21.277232961,,,8,8,"100.0"
"PER_DEPLOYER",,21.276584980000003,,,78,82,"105.1"
"PER_DEPLOYER",,21.276004041,,,13,24,"184.6"
"PER_DEPLOYER",,21.275192456,,,8,8,"100.0"
"PER_DEPLOYER",,21.274925254000003,,,16,16,"100.0"
"PER_DEPLOYER",,21.274330329999998,,,29,34,"117.2"
"PER_DEPLOYER",,21.273976459,,,5,4,"80.0"
"PER_DEPLOYER",,21.273838136000002,,,18,18,"100.0"
"PER_DEPLOYER",,21.273334612000003,,,13,11,"84.6"
"PER_DEPLOYER",,21.272730692,,,17,17,"100.0"
"PER_DEPLOYER",,21.272609301000003,,,8,8,"100.0"
"PER_DEPLOYER",,21.272262268,,,15,15,"100.0"
"PER_DEPLOYER",,21.272175034,,,19,23,"121.1"
"PER_DEPLOYER",,21.271649526999997,,,30,25,"83.3"
"PER_DEPLOYER",,21.270467059,,,11,11,"100.0"
"PER_DEPLOYER",,21.270377333,,,27,6,"22.2"
"PER_DEPLOYER",,21.268775099000003,,,26,28,"107.7"
"PER_DEPLOYER",,21.268691868,,,13,17,"130.8"
"PER_DEPLOYER",,21.2686076,,,14,14,"100.0"
"PER_DEPLOYER",,21.268433815999998,,,31,31,"100.0"
"PER_DEPLOYER",,21.265628675,,,5,5,"100.0"
"PER_DEPLOYER",,21.265022615,,,8,8,"100.0"
"PER_DEPLOYER",,21.263876787,,,22,22,"100.0"
"PER_DEPLOYER",,21.26284936,,,11,11,"100.0"
"PER_DEPLOYER",,21.260448035,,,10,10,"100.0"
"PER_DEPLOYER",,21.259636443,,,23,24,"104.3"
"PER_DEPLOYER",,21.25957424,,,22,29,"131.8"
"PER_DEPLOYER",,21.259045299000004,,,18,19,"105.6"
"PER_DEPLOYER",,21.258694437,,,10,16,"160.0"
"PER_DEPLOYER",,21.258567537999998,,,9,7,"77.8"
"PER_DEPLOYER",,21.257038666000003,,,21,21,"100.0"
"PER_DEPLOYER",,21.25639362,,,13,23,"176.9"
"PER_DEPLOYER",,21.254949248,,,11,11,"100.0"
"PER_DEPLOYER",,21.254354650000003,,,34,35,"102.9"
"PER_DEPLOYER",,21.254205810000002,,,26,30,"115.4"
"PER_DEPLOYER",,21.253598727,,,6,6,"100.0"
"PER_DEPLOYER",,21.253096214000003,,,5,7,"140.0"
"PER_DEPLOYER",,21.252749305000002,,,13,12,"92.3"
"PER_DEPLOYER",,21.251341187,,,23,23,"100.0"
"PER_DEPLOYER",,21.251076777999998,,,26,32,"123.1"
"PER_DEPLOYER",,21.246658776,,,15,15,"100.0"
"PER_DEPLOYER",,21.246372441,,,11,11,"100.0"
"PER_DEPLOYER",,21.244677598,,,14,16,"114.3"
"PER_DEPLOYER",,21.244400625,,,26,26,"100.0"
"PER_DEPLOYER",,21.243944194,,,13,12,"92.3"
"PER_DEPLOYER",,21.24207098,,,11,11,"100.0"
"PER_DEPLOYER",,21.241798645,,,18,18,"100.0"
"PER_DEPLOYER",,21.239304387,,,23,25,"108.7"
"PER_DEPLOYER",,21.239224177,,,13,13,"100.0"
"PER_DEPLOYER",,21.236734874,,,7,7,"100.0"
"PER_DEPLOYER",,21.235396707,,,27,26,"96.3"
"PER_DEPLOYER",,21.235277815,,,6,8,"133.3"
"PER_DEPLOYER",,21.234246682,,,12,11,"91.7"
"PER_DEPLOYER",,21.233704018999997,,,44,48,"109.1"
"PER_DEPLOYER",,21.233589042,,,9,9,"100.0"
"PER_DEPLOYER",,21.233015863,,,20,20,"100.0"
"PER_DEPLOYER",,21.231830836,,,18,17,"94.4"
"PER_DEPLOYER",,21.230089278,,,11,16,"145.5"
"PER_DEPLOYER",,21.229893688,,,23,18,"78.3"
"PER_DEPLOYER",,21.229250778999997,,,31,34,"109.7"
"PER_DEPLOYER",,21.229004996999997,,,14,14,"100.0"
"PER_DEPLOYER",,21.228393937,,,7,4,"57.1"
"PER_DEPLOYER",,21.22757874,,,19,26,"136.8"
"PER_DEPLOYER",,21.226252175000006,,,23,23,"100.0"
"PER_DEPLOYER",,21.225897057,,,12,12,"100.0"
"PER_DEPLOYER",,21.225327187,,,9,9,"100.0"
"PER_DEPLOYER",,21.225318379,,,9,22,"244.4"
"PER_DEPLOYER",,21.224506727,,,23,23,"100.0"
"PER_DEPLOYER",,21.224472638999995,,,20,20,"100.0"
"PER_DEPLOYER",,21.221980668999997,,,35,36,"102.9"
"PER_DEPLOYER",,21.221571655,,,24,27,"112.5"
"PER_DEPLOYER",,21.221486519000003,,,17,23,"135.3"
"PER_DEPLOYER",,21.218679472000005,,,13,8,"61.5"
"PER_DEPLOYER",,21.218248123000002,,,20,23,"115.0"
"PER_DEPLOYER",,21.21684937,,,18,18,"100.0"
"PER_DEPLOYER",,21.216593719,,,16,11,"68.8"
"PER_DEPLOYER",,21.215194055999998,,,24,22,"91.7"
"PER_DEPLOYER",,21.215105848000004,,,16,18,"112.5"
"PER_DEPLOYER",,21.214907899000004,,,18,21,"116.7"
"PER_DEPLOYER",,21.213264468,,,17,14,"82.4"
"PER_DEPLOYER",,21.212612091000004,,,9,9,"100.0"
"PER_DEPLOYER",,21.212235654,,,5,5,"100.0"
"PER_DEPLOYER",,21.212200954000004,,,30,23,"76.7"
"PER_DEPLOYER",,21.211277613,,,5,7,"140.0"
"PER_DEPLOYER",,21.210844533,,,16,23,"143.8"
"PER_DEPLOYER",,21.210191253,,,12,12,"100.0"
"PER_DEPLOYER",,21.209419292,,,10,10,"100.0"
"PER_DEPLOYER",,21.208906499999998,,,21,20,"95.2"
"PER_DEPLOYER",,21.203587217,,,357,30,"8.4"
"PER_DEPLOYER",,21.202952411,,,21,22,"104.8"
"PER_DEPLOYER",,21.20216002,,,19,20,"105.3"
"PER_DEPLOYER",,21.200962957,,,15,15,"100.0"
"PER_DEPLOYER",,21.200673298,,,73,64,"87.7"
"PER_DEPLOYER",,21.199830559,,,22,22,"100.0"
"PER_DEPLOYER",,21.198653466,,,21,21,"100.0"
"PER_DEPLOYER",,21.198478146,,,11,11,"100.0"
"PER_DEPLOYER",,21.198346846,,,20,20,"100.0"
"PER_DEPLOYER",,21.196568954000004,,,11,11,"100.0"
"PER_DEPLOYER",,21.196160665,,,13,14,"107.7"
"PER_DEPLOYER",,21.195956808,,,15,15,"100.0"
"PER_DEPLOYER",,21.195647264,,,21,20,"95.2"
"PER_DEPLOYER",,21.193992442,,,8,8,"100.0"
"PER_DEPLOYER",,21.193782789000004,,,24,24,"100.0"
"PER_DEPLOYER",,21.190318574,,,18,21,"116.7"
"PER_DEPLOYER",,21.189297914000004,,,23,23,"100.0"
"PER_DEPLOYER",,21.188422372,,,7,7,"100.0"
"PER_DEPLOYER",,21.188050522,,,15,16,"106.7"
"PER_DEPLOYER",,21.187883211,,,12,12,"100.0"
"PER_DEPLOYER",,21.187453134000002,,,10,13,"130.0"
"PER_DEPLOYER",,21.185331713,,,5,5,"100.0"
"PER_DEPLOYER",,21.185298198999998,,,15,15,"100.0"
"PER_DEPLOYER",,21.185084706,,,17,25,"147.1"
"PER_DEPLOYER",,21.184859913,,,14,13,"92.9"
"PER_DEPLOYER",,21.184364196,,,5,5,"100.0"
"PER_DEPLOYER",,21.184334904,,,43,41,"95.3"
"PER_DEPLOYER",,21.182506777,,,18,18,"100.0"
"PER_DEPLOYER",,21.181903569,,,9,9,"100.0"
"PER_DEPLOYER",,21.177412554000004,,,7,11,"157.1"
"PER_DEPLOYER",,21.177409281000003,,,8,9,"112.5"
"PER_DEPLOYER",,21.173453648,,,5,5,"100.0"
"PER_DEPLOYER",,21.173077622,,,9,15,"166.7"
"PER_DEPLOYER",,21.173001618999997,,,9,8,"88.9"
"PER_DEPLOYER",,21.172332710000003,,,10,10,"100.0"
"PER_DEPLOYER",,21.172288113,,,14,14,"100.0"
"PER_DEPLOYER",,21.170577887,,,5,5,"100.0"
"PER_DEPLOYER",,21.169941406,,,17,15,"88.2"
"PER_DEPLOYER",,21.168628935000005,,,22,28,"127.3"
"PER_DEPLOYER",,21.168478182999998,,,18,19,"105.6"
"PER_DEPLOYER",,21.168254511,,,10,10,"100.0"
"PER_DEPLOYER",,21.168086482000003,,,11,10,"90.9"
"PER_DEPLOYER",,21.167231654000002,,,29,29,"100.0"
"PER_DEPLOYER",,21.166351739,,,11,11,"100.0"
"PER_DEPLOYER",,21.166187936,,,19,20,"105.3"
"PER_DEPLOYER",,21.166027385,,,7,7,"100.0"
"PER_DEPLOYER",,21.165807959,,,22,24,"109.1"
"PER_DEPLOYER",,21.165707646,,,15,15,"100.0"
"PER_DEPLOYER",,21.165655384999997,,,22,23,"104.5"
"PER_DEPLOYER",,21.165370271000004,,,21,21,"100.0"
"PER_DEPLOYER",,21.165093638000002,,,49,8,"16.3"
"PER_DEPLOYER",,21.163706685999998,,,11,10,"90.9"
"PER_DEPLOYER",,21.163569416,,,22,15,"68.2"
"PER_DEPLOYER",,21.162498403999997,,,19,19,"100.0"
"PER_DEPLOYER",,21.162299169,,,26,26,"100.0"
"PER_DEPLOYER",,21.161831465000002,,,14,14,"100.0"
"PER_DEPLOYER",,21.16094986,,,5,5,"100.0"
"PER_DEPLOYER",,21.159871135,,,26,25,"96.2"
"PER_DEPLOYER",,21.159679505,,,17,19,"111.8"
"PER_DEPLOYER",,21.159342476,,,20,13,"65.0"
"PER_DEPLOYER",,21.159134877999996,,,12,12,"100.0"
"PER_DEPLOYER",,21.158987217,,,15,15,"100.0"
"PER_DEPLOYER",,21.158766773,,,5,7,"140.0"
"PER_DEPLOYER",,21.157369218,,,12,14,"116.7"
"PER_DEPLOYER",,21.157242533999998,,,24,24,"100.0"
"PER_DEPLOYER",,21.15719713,,,13,13,"100.0"
"PER_DEPLOYER",,21.157167355,,,56,56,"100.0"
"PER_DEPLOYER",,21.154912910000004,,,6,6,"100.0"
"PER_DEPLOYER",,21.154806915,,,20,20,"100.0"
"PER_DEPLOYER",,21.154481749000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.154390485,,,26,24,"92.3"
"PER_DEPLOYER",,21.153030808,,,18,22,"122.2"
"PER_DEPLOYER",,21.152721323999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.152064853,,,9,9,"100.0"
"PER_DEPLOYER",,21.151987513,,,25,24,"96.0"
"PER_DEPLOYER",,21.151322333,,,23,31,"134.8"
"PER_DEPLOYER",,21.149923762,,,21,22,"104.8"
"PER_DEPLOYER",,21.147090295,,,10,10,"100.0"
"PER_DEPLOYER",,21.146451427,,,8,8,"100.0"
"PER_DEPLOYER",,21.145499468,,,12,12,"100.0"
"PER_DEPLOYER",,21.145425216,,,24,24,"100.0"
"PER_DEPLOYER",,21.143984146999998,,,32,32,"100.0"
"PER_DEPLOYER",,21.143730043000005,,,20,20,"100.0"
"PER_DEPLOYER",,21.140664968,,,13,13,"100.0"
"PER_DEPLOYER",,21.140610736,,,11,11,"100.0"
"PER_DEPLOYER",,21.139908264,,,19,19,"100.0"
"PER_DEPLOYER",,21.139506855,,,13,13,"100.0"
"PER_DEPLOYER",,21.138702009000003,,,9,11,"122.2"
"PER_DEPLOYER",,21.138286705000002,,,16,15,"93.8"
"PER_DEPLOYER",,21.138033611,,,12,13,"108.3"
"PER_DEPLOYER",,21.136871456999998,,,16,15,"93.8"
"PER_DEPLOYER",,21.136194625999998,,,13,13,"100.0"
"PER_DEPLOYER",,21.136046518999997,,,9,9,"100.0"
"PER_DEPLOYER",,21.136045908,,,31,31,"100.0"
"PER_DEPLOYER",,21.135675689,,,15,14,"93.3"
"PER_DEPLOYER",,21.13559365,,,13,25,"192.3"
"PER_DEPLOYER",,21.135210345999997,,,34,26,"76.5"
"PER_DEPLOYER",,21.134924043,,,8,9,"112.5"
"PER_DEPLOYER",,21.134909831999995,,,8,19,"237.5"
"PER_DEPLOYER",,21.13388379,,,21,22,"104.8"
"PER_DEPLOYER",,21.132941086,,,22,13,"59.1"
"PER_DEPLOYER",,21.132479717000002,,,48,44,"91.7"
"PER_DEPLOYER",,21.132401518,,,7,7,"100.0"
"PER_DEPLOYER",,21.132338873000002,,,9,9,"100.0"
"PER_DEPLOYER",,21.132237977,,,34,11,"32.4"
"PER_DEPLOYER",,21.131050553,,,19,19,"100.0"
"PER_DEPLOYER",,21.130825379,,,38,29,"76.3"
"PER_DEPLOYER",,21.129978559999998,,,18,28,"155.6"
"PER_DEPLOYER",,21.128982407000002,,,8,9,"112.5"
